record_id,redcap_event_name,redcap_survey_identifier,arm_1_timestamp,block_order_1,shirt_style_1,q_shirt_color_1,shirt_size_1,shirt_material_1,pen_color_1,pen_tip_1,pen_paper_1,protein_1,tortilla_1,topp_1___1,topp_1___2,topp_1___3,topp_1___4,topp_1___5,topp_1___6,topp_1___7,topp_1___8,topp_1___9,topp_1___10,topp_1___11,topp_1___12,topp_1___98,addons_1___1,addons_1___2,addons_1___97,bev_1,arm_1_complete,arm_2_timestamp,block_order_2,shirt_style_2,q_shirt_color_2,shirt_size_2,shirt_material_2,pen_color_2,pen_tip_2,pen_paper_2,protein_2,tortilla_2,topp_2___1,topp_2___2,topp_2___3,topp_2___4,topp_2___5,topp_2___6,topp_2___7,topp_2___8,topp_2___9,topp_2___10,topp_2___11,topp_2___12,topp_2___98,addons_2___1,addons_2___2,addons_2___97,bev_2,arm_2_complete,arm_3_timestamp,block_order_3,shirt_style,q_shirt_color,shirt_size,shirt_material,pen_color,pen_tip,pen_paper,protein_3,tortilla,topp___1,topp___2,topp___3,topp___4,topp___5,topp___6,topp___7,topp___8,topp___9,topp___10,topp___11,topp___12,topp___98,addons___1,addons___2,addons___97,bev,arm_3_complete,stanford_survey_2_timestamp,q_awareness,gender,dob,state,stanford_survey_2_complete,stanford_survey_3_timestamp,cty_al_v2_e22628,cty_ak_v2_929bd2,cty_az_v2_b780e3,cty_ark_v2_955bdf,cty_ca_v2_74012e,cty_col_v2_143aa2,cty_ct_v2_8af58b,cty_de_v2_77b4ae,cty_fla_v2_6e16f0,cty_ga_v2_6b4912,cty_hi_v2_3fe9cc,cty_id_v2_13a608,cty_ill_v2_09efc4,cty_ind_v2_932836,cty_iowa_v2_51d17f,cty_ks_v2_586289,cty_ky_v2_dd7186,cty_lou_v2_11a316,cty_me_v2_76342c,cty_md_v2_86408a,cty_ma_v2_2b0f6e,cty_mi_v2_c533af,cty_mn_v2_a6b8c9,cty_ms_v2_2eb3ea,cty_mo_v2_f7cf0f,cty_mt_v2_eece85,cty_nb_v2_1845de,cty_nv_v2_cbfd57,cty_nh_v2_7f5683,cty_nj_v2_d518e1,cty_nm_v2_2da9b4,cty_ny_v2_72a698,cty_nc_v2_60c0bd,cty_nd_v2_4e52e2,cty_oh_v2_e7c461,cty_ok_v2_eb98bf,cty_or_v2_1c1add,cty_pa_v2_73e5b9,cty_ri_v2_04dfa5,cty_sc_v2_f48d96,cty_sd_v2_8e86fa,cty_tn_v2_de9d03,cty_tx_v2_ef1618,cty_ut_v2_519d25,cty_vt_v2_74ef52,cty_va_v2_ab6104,cty_wa_v2_ee038c,cty_wv_v2_1d9ac9,cty_wi_v2_950d32,cty_wy_v2_ac720c,cty_gu_v2_d42386,cty_pr_v2_a67c59,cty_minor_v2_0217db,cty_vi_v2_941d0b,edu,eth___1,eth___2,eth___3,eth___4,eth___5,eth___6,eth___7,eth___8,eth___9,eth___99,polit,chip,ffq_clothes_freq,ffq_pen_freq,ffq_cow_freq,ffq_pig_freq,ffq_attn_freq,ffq_hen_freq,ffq_pb_freq,ffq_fish_freq,ffq_dairy_freq,ffq_eggs_freq,time_end3,stanford_survey_3_complete,stanford_survey_4_timestamp,protein_1_attn,protein_2_attn,protein_3_attn,opted_out_all,stanford_survey_4_complete
622,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:25",q_pen_instruct+pen_color+pen_tip+pen_paper-q_tacos+protein_3+tortilla+topp+addons+bev-shirt_style+q_shirt_color+shirt_size+shirt_material,1,8,5,1,4,1,1,1,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,9,2,"2025-01-27 13:46:52",1,1,1986,AZ03,2,"2025-01-27 13:47:49",,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,99,0,1,1,2,1,7,6,1,1,3,1,"2025-01-27 14:46:55",2,"2025-01-27 13:48:09",,,1,,2
623,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:16",q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material,2,1,4,3,2,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,"2025-01-27 13:47:45",3,2,1984,TX44,2,"2025-01-27 13:49:32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,6,1,0,0,0,0,0,0,0,0,0,1,4,2,1,2,2,7,3,4,4,4,3,"2025-01-27 16:47:51",2,"2025-01-27 13:50:52",,,1,,2
624,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,august_2024_arm_5,,"2025-01-27 13:47:11",q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1,1,1,4,1,8,,,7,2,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:48:23",11,1,1971,TX44,2,"2025-01-27 13:50:31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,0,0,2,0,2,2,1,1,7,1,1,4,5,5,"2025-01-27 15:48:27",2,"2025-01-27 13:51:07",7,,,,2
625,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:42",q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2,2,6,5,3,1,2,1,3,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:21",5,2,1992,IL14,2,"2025-01-27 13:48:46",,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,2,1,2,1,3,2,7,3,1,2,4,2,"2025-01-27 15:47:27",2,"2025-01-27 13:49:12",,3,,,2
626,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:33",q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2,2,2,7,1,3,2,3,2,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:48:43",3,2,1990,TX44,2,"2025-01-27 13:51:58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948,,,,,,,,,,,,6,0,1,0,0,0,0,0,0,0,0,3,5,5,6,6,6,7,5,5,6,6,6,"2025-01-27 16:48:12",2,"2025-01-27 13:52:52",,2,,,2
627,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:45:43",q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2,1,1,4,1,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:10",13,2,1997,GA11,2,"2025-01-27 13:47:00",,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,0,0,2,3,3,1,2,1,7,4,1,1,2,3,"2025-01-27 16:46:14",2,"2025-01-27 13:47:07",,1,,,2
628,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:48:50",q_pen_instruct+pen_color+pen_tip+pen_paper-q_tacos+protein_3+tortilla+topp+addons+bev-shirt_style+q_shirt_color+shirt_size+shirt_material,3,2,6,1,1,2,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,6,2,"2025-01-27 13:50:47",1,1,1976,TX44,2,"2025-01-27 13:54:09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807,,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,2,2,2,2,3,2,7,3,2,2,5,3,"2025-01-27 15:50:57",2,"2025-01-27 13:55:16",,,1,,2
629,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:59",shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper,3,2,6,3,1,3,1,1,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,97,2,"2025-01-27 13:48:28",3,2,1985,GA11,2,"2025-01-27 13:50:37",,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,0,0,0,0,0,0,0,2,2,1,1,3,3,7,5,1,1,6,3,"2025-01-27 16:48:30",2,"2025-01-27 13:50:52",,,1,,2
630,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,august_2024_arm_5,,"2025-01-27 13:46:57",q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1,1,9,5,1,3,2,3,2,2,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:46",1,2,1975,NY33,2,"2025-01-27 13:50:34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,2,7,3,1,2,4,4,"2025-01-27 16:47:48",2,"2025-01-27 13:50:52",2,,,,2
631,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,august_2024_arm_5,,"2025-01-27 13:47:54",q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1,2,2,5,1,4,1,1,3,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:49:18",1,1,1982,TX44,2,"2025-01-27 13:50:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,2,2,2,2,4,3,7,5,2,2,6,4,"2025-01-27 15:49:22",2,"2025-01-27 13:51:14",3,,,,2
632,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,august_2024_arm_5,,"2025-01-27 13:48:36",q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1,2,2,6,3,3,2,1,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:50:31",13,1,1997,OH36,2,"2025-01-27 13:52:28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,0,0,0,0,0,1,2,1,1,3,3,7,4,1,2,4,4,"2025-01-27 16:50:41",2,"2025-01-27 13:52:52",1,,,,2
633,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:28",q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2,2,1,6,1,8,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:21",3,1,1964,CA05,2,"2025-01-27 13:48:18",,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,1,1,2,1,3,2,3,4,1,2,3,3,"2025-01-27 13:47:28",2,"2025-01-27 13:48:26",,1,,,2
634,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:52",shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2,3,2,6,1,1,3,1,7,2,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:22",13,2,1974,NC34,2,"2025-01-27 13:49:37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,2,0,2,1,1,1,7,1,3,3,5,1,"2025-01-27 16:47:23",2,"2025-01-27 13:49:46",,7,,,2
635,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:49:52",q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper-shirt_style+q_shirt_color+shirt_size+shirt_material,1,3,5,1,4,2,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,2,"2025-01-27 13:51:39",13,1,1990,OH36,2,"2025-01-27 13:53:57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,3,3,2,1,3,4,7,4,1,1,7,6,"2025-01-27 16:51:45",2,"2025-01-27 13:54:37",,,1,,2
636,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,august_2024_arm_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:46:46",shirt_style+q_shirt_color+shirt_size+shirt_material-q_tacos+protein_3+tortilla+topp+addons+bev-q_pen_instruct+pen_color+pen_tip+pen_paper,2,2,4,1,1,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,"2025-01-27 13:47:23",9,2,1999,CA05,2,"2025-01-27 13:48:34",,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,0,0,0,0,1,5,2,1,4,4,7,5,4,4,5,5,"2025-01-27 13:47:29",2,"2025-01-27 13:48:49",,,2,,2
637,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,august_2024_arm_5,,"2025-01-27 13:48:33",q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1,2,3,8,3,4,3,1,3,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
638,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,august_2024_arm_5,,"2025-01-27 13:47:16",shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1,1,2,3,1,1,1,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:48:05",3,1,2002,IN15,2,"2025-01-27 13:49:07",,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,0,0,0,0,3,5,2,1,3,2,7,4,1,1,3,1,"2025-01-27 16:48:12",2,"2025-01-27 13:49:22",1,,,,2
639,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,august_2024_arm_5,,"2025-01-27 13:57:54",shirt_style_1+q_shirt_color_1+shirt_size_1+shirt_material_1-q_tacos_1+protein_1+tortilla_1+topp_1+addons_1+bev_1-q_pen_instruct_1+pen_color_1+pen_tip_1+pen_paper_1,1,2,4,1,8,,,7,2,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,0
640,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:47:14",shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2-q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2,2,7,4,1,3,2,1,5,2,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:48:04",3,2,2001,VA47,2,"2025-01-27 13:49:11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181,,,,,,,,,5,0,0,0,0,0,0,0,1,0,0,2,6,3,1,1,1,7,1,5,1,4,3,"2025-01-27 16:48:13",2,"2025-01-27 13:49:25",,5,,,2
641,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,august_2024_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:48:38",q_pen_instruct_2+pen_color_2+pen_tip_2+pen_paper_2-shirt_style_2+q_shirt_color_2+shirt_size_2+shirt_material_2-q_tacos_2+protein_2+tortilla_2+topp_2+addons_2+bev_2,2,8,3,1,4,4,2,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-27 13:49:55",13,1,1995,WI50,2,"2025-01-27 13:51:43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347,,,,,,4,0,1,0,0,0,0,0,0,0,0,2,0,6,1,2,1,7,5,1,2,6,2,"2025-01-27 15:50:02",2,"2025-01-27 13:52:18",,1,,,2
642,consent_august_202_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
